y_cov,rtg,date,n,rho_level_y,rho_level_self,rho_resy_y,rho_resy_self,rho_resself_y,rho_resself_self,slope_y,log_slope_y,slope_self,log_slope_self
duration,AAA,200504,38,0.5848426891387422,0.7062493201978514,-0.8268957216325638,-0.5554522085241225,-0.4255388992231098,-0.4577337644319158,0.25377383338630344,0.0436352022260879,0.9323364347131743,-0.0632999793582359
duration,AAA,200505,38,0.707626654995076,0.9408481658917974,-0.841558157347631,-0.38248974523576046,-0.21654447970237445,-0.20071135701355783,0.22560983429407513,0.008480789086787401,0.8946056964980721,0.017577779961808395
duration,AAA,200506,38,0.7154738497645298,0.8972422903363995,-0.913338439654229,-0.4723711565816829,0.03818798555640661,-0.004705109968267863,0.20548031805092576,0.03505126066197698,0.8784688505958674,-0.0557617622389458
duration,AAA,200507,43,0.751038286517862,0.8647485274127774,-0.7888855330715796,-0.29796873905082283,0.233615221987315,0.1362984221963343,0.1859605587976797,0.055303432320925015,0.8709255065885613,-0.03770152898702847
duration,AAA,200508,43,0.6836561336846567,0.9409854641406266,-0.6863485351857445,-0.19036472152740097,0.021443672606463304,0.25968436228985803,0.16716219028878063,0.047720398601162714,0.8478991010562298,-0.017838453182246368
duration,AAA,200509,43,0.8439930553398495,0.7649612993936721,-0.7795228027786167,-0.3236304604564213,0.21836303231652066,-0.17253747133525965,0.1490041761720609,0.05366161683262944,0.8302605410877759,-0.049986296812139036
duration,AAA,200510,43,0.7768045907580792,0.9132371845110623,-0.6250377529447296,-0.33572453467307606,0.31259438236182424,0.3098995704674548,0.13399443197233055,0.04140636540432203,0.8094757707726516,-0.008865936287411306
duration,AAA,200511,45,0.7992358118898211,0.9419941373403026,-0.7134387351778656,-0.30790513833992095,0.09183135704874834,0.08893280632411066,0.11999860595144848,0.012319375225028113,0.7871333709811118,-0.1067036557125576
duration,AAA,200512,45,0.5168176647281272,0.6910456671980535,-0.8440052700922266,-0.5543002078174212,-0.4198945981554677,-0.40528344170344366,0.10749371056924334,-0.0010183441775608682,0.765646771805586,-0.029205334017303096
duration,AAA,200601,46,0.5896139150229583,0.6466397338231307,-0.6973172987974098,-0.1645027004908748,0.37465309898242366,0.10535081081305368,0.09428045483261473,-0.034068007509807374,0.7278389944170844,0.19970711433952398
duration,AAA,200602,48,0.3210922050033752,0.6949051351722332,-0.7272036474164134,-0.19546219428458128,-0.38732088580112894,-0.141616457897382,0.0836056389331369,-0.041356638483068676,0.7000291902418967,0.34545087717270856
duration,AAA,200603,46,0.7110302510395904,0.6497656106685542,-0.3020043169904409,0.22673863029788371,0.6685784767190872,0.25326137540889837,0.07052441348199207,0.0003960509643317699,0.6725835125306956,0.4737666567972296
duration,AAA,200604,46,0.8580326857847672,0.7258934907395245,0.3766265803268578,0.5011563726210175,0.7135985198889916,0.30108853201277475,0.06435661102793283,0.020245622827763814,0.6325083970996291,0.5126721681175365
duration,AAA,200605,47,0.7923099174851547,0.7469210767038772,0.17680388529139685,0.26260407030527294,0.23334875115633674,0.08082793709528216,0.0700285846735788,0.02461104804845983,0.7525724944542391,0.5704793348215914
duration,AAA,200606,47,0.6398381045676657,0.7119232103619753,-0.17564754856614245,-0.00318010986365639,-0.004278445883441258,-0.07470367170625555,0.06824066822003101,0.04819909687281426,0.753238879260929,0.7841729296398073
duration,AAA,200607,48,0.5084405370351772,0.5838671154054933,-0.25618758141554493,-0.011344515025125658,0.005861919235779418,-0.09835531686855355,0.06596461834934102,0.05920518662049503,0.7518547241698528,0.7897800687177174
duration,AAA,200608,48,0.2840082526779718,0.5767330772300217,-0.5719713417281806,0.08717364177201821,-0.24099001302648718,-0.2490365307907967,0.06242744853405398,0.04729017981057239,0.7345062774622245,0.9162401384695568
duration,AAA,200609,48,-0.025618758141554492,0.7494843166522852,-0.4482197134172818,0.44919118710057654,-0.18334780720798957,0.41385300428456745,0.057618472829415526,0.060195617706552865,0.6981502792799705,1.0602438246330215
duration,AAA,200610,48,0.1184899720902072,0.6665400170718022,-0.4542987407729049,0.44745983499782893,0.1538211029092488,-0.2111376465479809,0.05112642556142966,0.06652564932984303,0.7245239985156956,0.858875109013159
duration,AAA,200611,49,-0.08245108296261891,0.6616664115516097,-0.44020408163265307,0.45552182468456787,-0.2819387755102041,0.30133421780769015,0.04554917096849185,0.055415052800530606,0.6695937268260925,1.2771278487630988
duration,AAA,200612,50,-0.05258103241296518,0.6462099932233141,-0.44816326530612244,0.5501692719298141,-0.008211284513805522,0.032605824879143215,0.03966250130987608,0.028051007425508957,0.661970812275525,1.6013842503230395
duration,AAA,200701,49,0.3579865816541711,0.4584534544131595,-0.24551020408163265,0.48846938775510196,0.3181632653061224,-0.17275510204081632,0.035257105458370346,0.020607675141807367,0.6703323449655084,1.473162359896172
duration,AAA,200702,48,-0.07984367794076719,0.44278580023981406,-0.2986322188449848,0.339150496442436,-0.18942683456361267,0.2598452987307845,0.032990642579685224,0.006065221464846782,0.6662192474127567,1.629676762295985
duration,AAA,200703,48,0.13933669889711753,0.7257972590541276,-0.09997828918801563,0.7068146663118086,0.32913590968302214,0.011886992161133932,0.030564171818895706,0.001722979598819165,0.6797185800495352,1.5702714146529297
duration,AAA,200704,49,0.07398336659459293,0.7747984488213082,-0.15846938775510203,0.7190162772765543,-0.12551020408163266,0.10658707090765837,0.028386541887676392,-0.0010147742551789075,0.6791234784721736,1.5892138050784401
duration,AAA,200705,50,0.4936611607689771,0.5804158862795948,0.2665546218487395,0.6152036119271755,0.5538055222088836,0.02641183253141414,0.02357180045513809,-0.012780838561020717,0.6640666282204979,1.6551074807379327
duration,AAA,200706,49,0.6063419987176752,0.5847896524596173,0.5417346938775509,0.5854380333147307,0.5788775510204082,0.4788509624070722,0.021335917237919052,-4.694434416546743e-05,0.6517495354408464,1.6758279059527839
duration,AAA,200707,50,0.5603688464655437,0.7474485561645896,0.4712124849939976,0.7092127063918501,-0.06180072028811524,-0.030588969731979717,0.016155957647648343,-0.011757615110046315,0.6687407880624076,1.4710247724765346
duration,AAA,200708,50,0.2742923000142357,0.8164157300161832,0.15524609843937573,0.7510325695087567,-0.11769507803121249,0.449812702776507,0.017881287231506067,-0.019020701175912473,0.5835014621050747,1.3052020179832842
duration,AAA,200709,53,0.45444283180132233,0.873344487850558,0.37421383647798734,0.8894712441583884,0.46548943718755037,0.6562783479471601,0.02043314313001972,-0.0210496733683574,0.6223373691126389,1.1106873677484677
duration,AAA,200710,54,0.757552078507672,0.7302978903154115,0.6615208690680388,0.7658090337335619,0.5310844291976368,0.13085572708214216,0.027708635138763288,-0.02724540906883037,0.6868633024535724,1.0499453390542497
duration,AAA,200711,56,0.5015806832701452,0.7094569192385248,0.414354066985646,0.6486440302387629,0.2373889268626111,0.4260154822132978,0.03732518154407174,-0.037800232479129524,0.6575125765141752,1.1020183245267072
duration,AAA,200712,55,0.6750843270276977,0.6617121829791839,0.5405483405483407,0.6944930465243526,0.5212121212121212,0.2615126535896853,0.047897682374487584,-0.06107589980824888,0.7083722695551704,0.838483932202838
duration,AAA,200801,54,0.8853777547028521,0.8341243068585786,0.8181055841433199,0.8377136977640691,0.7862397560510768,0.697516628993252,0.05803166841904969,-0.04562446212883985,0.7350844524730343,0.8330495968651365
duration,AAA,200802,55,0.9054078435849743,0.9271953243379755,0.8525974025974027,0.9015476754667295,0.5439393939393942,0.524910711406199,0.08148576680412031,-0.03780201142102445,0.892555439718223,0.5378524885690248
duration,AAA,200803,56,0.8806712351120946,0.9641984382015246,0.7969924812030076,0.9335930830156173,-0.30731373889268626,-0.39164017931893247,0.11291876290742316,-0.016799199005356483,0.9925635749445607,0.1980607111737292
duration,AAA,200804,55,0.903010516209603,0.9668819221472634,0.7806637806637808,0.9102256535689542,-0.1697691197691198,-0.28261693036578767,0.13682599965882422,0.009253814452954834,0.9786085099109599,0.1786524192329307
duration,AAA,200805,55,0.9509379509379511,0.9582063170086398,0.8229437229437231,0.9078807339271652,0.6528860028860031,0.480059164204434,0.15520204704042084,0.009747586848402313,0.9628363045675052,0.07009379146069564
duration,AAA,200806,56,0.9225379792525912,0.9723503879148296,0.717634996582365,0.8513474257467508,-0.16315789473684214,-0.16565559906039748,0.17376536122494046,0.02891968675575594,0.9902930923502109,0.08882665039409972
duration,AAA,200807,56,0.8034313642896274,0.8450733107761714,0.6241968557758032,0.7574292111360695,0.503691045796309,0.386370238782297,0.19109018317771323,0.028383457937541535,0.9851277403863741,0.014024136903034959
duration,AAA,200808,57,0.9036816178376977,0.9193822820477565,0.554252009333679,0.6689893212785459,0.04336271713767177,-0.01630179384764599,0.2031366544080021,0.02982548767289617,0.9870666590620912,-0.07849654832701083
duration,AAA,200809,57,0.343309944787503,0.5078835216430624,-0.18939590355198344,-0.0035649468498833293,-0.36978221415607987,-0.23658283640134825,0.21456161539862528,0.024731635173112183,0.9641557728624301,-0.17884522274666234
duration,AAA,200810,55,0.6646464646464647,0.7482458198515192,0.2948773448773449,0.7259510454111239,0.7722943722943725,0.21735601295045576,0.21702565724841222,0.004993999336672207,0.9162518487333279,-0.1677176465384669
duration,AAA,200811,55,0.6076479076479078,0.9219336219336222,0.07958152958152959,0.6459595959595961,-0.47027417027417034,-0.6558441558441559,0.2292715451632241,0.004942391762677664,0.9115767760245063,-0.10114276406743518
duration,AAA,200812,55,0.7999278499278502,0.8689033189033191,0.3318181818181819,0.7059884559884562,0.6970418470418472,0.27871572871572875,0.23573169380210088,-4.0057021931630136e-05,0.8676189868588905,-0.029959998314027382
duration,AAA,200901,58,0.807973299386523,0.9651629574945384,0.476821803192962,0.8429358023931836,0.5665200406041405,0.6256421298717278,0.24722037689654208,0.02061974433516616,0.8760165917962224,-0.0660796987491766
duration,AAA,200902,56,0.6643198906356802,0.9586288215483988,0.3251537935748462,0.7718518772807957,0.07320574162679426,0.4663442643241435,0.25608219839122803,0.025301239311780195,0.9000246560845038,-0.10992755711377881
duration,AAA,200903,17,0.627450980392157,0.9803921568627453,0.1985294117647059,0.7598039215686275,0.5171568627450981,0.5171568627450981,0.2602136032658567,0.03680709278193687,0.9110320810162963,-0.12314666306258792
duration,AAA,200904,20,0.8360902255639097,0.9503759398496241,0.3984962406015037,0.7473684210526315,0.724812030075188,0.393984962406015,0.2573110579832208,0.03778105057899143,0.8996651340370712,-0.15031065903103438
duration,AAA,200905,19,0.9684210526315788,0.9122807017543859,0.6456140350877193,0.7,0.6947368421052632,0.443859649122807,0.2602683012822322,0.03263346779997737,0.9016092087589792,-0.1349782282146252
duration,AAA,200906,19,0.9649122807017543,0.9982456140350877,0.5385964912280702,0.6385964912280702,0.08596491228070174,0.06666666666666667,0.2618480757021011,0.034017723192223785,0.8949786018036557,-0.1133630353325869
duration,AAA,200907,22,0.9559570863918693,0.9932241671372107,0.30095990965556185,0.4319593450028233,0.7018633540372672,0.7391304347826088,0.2622013329440704,0.03576742359443594,0.8914619085060147,-0.1353380008386822
duration,AAA,200908,22,0.9593450028232637,0.9649915302089217,0.32241671372106157,0.4500282326369283,0.707509881422925,0.6544325239977415,0.2617489437051067,0.04264969957186244,0.8942709554475586,-0.09163120390183187
duration,AAA,200909,22,0.9774138904573689,0.9830604178430267,0.5482778091473745,0.5878035008469792,0.5335968379446642,0.4884246188594016,0.2627694120808396,0.04069041928252622,0.903613532759904,-0.07556509151363451
duration,AAA,200910,17,0.9877450980392157,0.9926470588235295,0.4534313725490197,0.46323529411764713,0.8700980392156864,0.8014705882352942,0.27912958179256514,0.046147931451012335,0.9294437705076907,-0.08227931676880998
duration,AAA,200911,18,0.9690402476780186,0.9917440660474718,0.543859649122807,0.587203302373581,0.5665634674922602,0.6284829721362228,0.28142266348521355,0.03854806218302159,0.9468842713037456,-0.15490027521845207
duration,AAA,200912,18,0.9525283797729618,0.9855521155830752,0.3787409700722394,0.4447884416924664,-0.3560371517027864,-0.3787409700722394,0.2924897946223658,0.037970313916652204,1.0046905017280823,-0.1878804227738534
duration,AAA,201001,17,0.9632352941176472,0.9803921568627453,0.5196078431372549,0.5808823529411765,0.03921568627450981,-0.06372549019607844,0.2962709634091906,0.03944114578965282,1.0074318202354156,-0.17443838521639976
duration,AAA,201002,9,0.9500000000000001,1.0,0.33333333333333337,0.41666666666666663,-0.35,-0.4666666666666666,0.29030395266272946,0.030009023457090903,0.9778621319720943,-0.2057124192183452
duration,AAA,201003,9,0.9333333333333332,0.9833333333333333,0.2333333333333333,0.3,0.5499999999999999,0.5499999999999999,0.2830710888691885,0.002258405764543453,0.9558376742983794,-0.12141264949752756
duration,AAA,201004,9,0.9500000000000001,0.9833333333333333,0.16666666666666669,0.25,0.19999999999999998,0.2833333333333333,0.28979774363440536,0.006810381447177107,0.984280509683064,-0.059831519318862963
duration,AAA,201005,9,0.9333333333333332,0.9833333333333333,0.06666666666666667,0.21666666666666667,-0.2333333333333333,-0.09999999999999999,0.29083909518511414,-0.0006526743261247166,0.9893398808973374,-0.08421527373840784
duration,AAA,201006,9,0.9333333333333332,0.9666666666666667,0.049999999999999996,0.15,0.03333333333333333,-0.2333333333333333,0.28834186544518586,-0.015833358504216945,0.9881234306836039,-0.09369369184895847
duration,AAA,201007,9,0.9833333333333333,0.9500000000000001,0.06666666666666667,0.25,0.45,0.39999999999999997,0.28690159077633864,-0.020492674891283476,0.9944588195448097,-0.14125730160279537
duration,AAA,201008,9,0.9666666666666667,0.9833333333333333,-0.5,-0.48333333333333334,-0.6833333333333333,-0.6666666666666667,0.2874364860156532,-0.023615358201181297,0.9957179889691689,-0.16143634556440783
duration,AAA,201009,10,0.9272727272727272,0.9757575757575757,-0.309090909090909,-0.16363636363636364,0.7333333333333332,0.6848484848484848,0.2868738408017957,-0.028304452055868477,0.9902711134202506,-0.13915195111646936
duration,AAA,201010,10,0.9515151515151514,0.9757575757575757,0.07878787878787878,0.2606060606060606,0.8545454545454544,0.7818181818181817,0.2855262140435504,-0.04114456371623306,1.0010386448377424,-0.06785609410577584
duration,AAA,201011,11,0.8363636363636365,0.9,-0.18181818181818182,0.009090909090909092,-0.3181818181818182,-0.30000000000000004,0.28559714714536777,-0.06269816073250795,1.0000070691917808,-0.05075032647797207
duration,AAA,201012,11,0.9727272727272729,0.881818181818182,0.009090909090909092,0.22727272727272727,0.28181818181818186,0.02727272727272728,0.2824671040872251,-0.04466274628515472,0.9944841178255893,-0.09893341653848317
duration,AAA,201101,11,0.990909090909091,0.9727272727272729,0.26363636363636367,0.3181818181818182,0.8181818181818182,0.7090909090909092,0.28108104769158837,-0.05070628691604099,1.0017974068811242,-0.054759461803607315
duration,AAA,201102,11,0.9454545454545454,0.9454545454545454,0.10000000000000002,0.10000000000000002,-0.7727272727272727,-0.7727272727272727,0.28128481615552214,-0.07854027784103705,1.0067972729983785,-0.02595913300055199
duration,AAA,201103,12,0.8951048951048951,0.9580419580419581,-0.0979020979020979,0.09090909090909093,-0.1958041958041958,-0.06293706293706294,0.2837351085485501,-0.09477512825040553,1.0049980623837724,-0.0841423417770374
duration,AAA,201104,12,0.9020979020979022,0.9720279720279721,-0.1188811188811189,0.16783216783216784,0.4265734265734266,0.3426573426573427,0.2833283211418958,-0.09827478469640885,1.0039725748201407,-0.05201148367745586
duration,AAA,201105,12,0.8601398601398602,0.9510489510489512,-0.1258741258741259,0.1398601398601399,0.7552447552447553,0.8041958041958043,0.28326147481565056,-0.09303643045202457,1.0058893689517998,0.02069683649629572
duration,AAA,201106,12,0.7972027972027973,0.9580419580419581,-0.08391608391608392,0.2937062937062937,0.3846153846153847,0.43356643356643365,0.28469982162994206,-0.0920270016315214,1.0124620025032094,0.03988104955104498
duration,AAA,201107,12,0.8041958041958043,0.9790209790209792,-0.1258741258741259,0.32867132867132864,-0.6013986013986015,-0.5384615384615385,0.28722970350551896,-0.07978999185601124,1.0164326337720844,0.01673249818469243
duration,AAA,201108,12,0.8251748251748254,0.8741258741258742,-0.39860139860139865,-0.0979020979020979,-0.3706293706293707,-0.5594405594405596,0.2886585734464047,-0.07781784339542983,1.0084798508516544,0.08504502338265477
duration,AAA,201109,12,0.8741258741258742,0.9160839160839163,-0.7692307692307694,-0.5594405594405596,-0.7692307692307694,-0.8951048951048951,0.2890014691377465,-0.08259271349889899,1.0071394980008481,-0.074925346626988
duration,AAA,201110,12,0.8111888111888113,0.8951048951048951,-0.7762237762237763,-0.6643356643356644,0.1188811188811189,0.006993006993006993,0.2848793784214761,-0.08302251180255422,0.9896693719471524,-0.07211152873284056
duration,AAA,201111,12,0.9090909090909092,0.8671328671328673,-0.7832167832167832,-0.6153846153846154,0.7552447552447553,0.5594405594405596,0.2778963765572126,-0.0698455662486605,0.9851751448750993,-0.07254855426413112
duration,AAA,201112,12,0.80910807093079,0.7880922768806397,-0.7412587412587414,-0.6433566433566434,-0.6573426573426573,-0.6503496503496504,0.2730370321376305,-0.06005947960863009,0.989896592858533,-0.07659289568783809
duration,AAA,201201,12,0.965034965034965,0.7670764828304892,-0.8251748251748254,-0.651489615554662,0.49650349650349657,0.08056054385890983,0.2669651874869067,-0.06373643374538093,0.9841515596529608,-0.017273712209440302
duration,AAA,201202,12,0.8601398601398602,0.8811188811188813,-0.7692307692307694,-0.7202797202797203,0.1258741258741259,0.17482517482517487,0.2602240700636247,-0.05195090971614223,0.9813539905661038,0.017749276030093235
duration,AAA,201203,12,0.8741258741258742,0.9860139860139862,-0.5104895104895105,-0.16783216783216784,0.8391608391608393,0.8461538461538463,0.25492835292589344,-0.026889542116618512,0.9862307790084986,-0.02379962334304444
duration,AAA,201204,12,0.7552447552447553,0.9370629370629372,-0.6013986013986015,-0.32867132867132864,-0.4895104895104896,-0.6783216783216784,0.2516234008585535,-0.02341499301168306,0.9921196024209675,-0.04471484344326823
duration,AAA,201205,12,0.8531468531468532,0.8671328671328673,-0.8811188811188813,-0.6083916083916086,-0.7482517482517484,-0.8391608391608393,0.2472369738216526,-0.01599047614183278,0.9860360962104261,-0.04319661931683463
duration,AAA,201206,12,0.7762237762237763,0.8671328671328673,-0.9440559440559443,-0.7482517482517484,0.23076923076923078,0.07692307692307693,0.23797904901541558,-0.009743598762009824,0.9673603710325829,0.02817455147113277
duration,AAA,201207,12,0.44755244755244755,0.5454545454545455,-0.9300699300699302,-0.6713286713286714,0.08391608391608392,-0.1958041958041958,0.22875974592689802,-0.007356719677982845,0.9622941097363252,0.013028758277787546
duration,AAA,201208,11,0.8363636363636365,0.7545454545454545,-0.8181818181818182,-0.7727272727272727,0.6272727272727273,0.4727272727272727,0.21129565336438597,-0.046534257766449615,0.9422684369946551,-0.04540353147432236
duration,AAA,201209,11,0.7636363636363637,0.8363636363636365,-0.6090909090909091,-0.23636363636363636,0.045454545454545456,0.23636363636363636,0.2050700385535362,-0.0439993257400974,0.9391745622371616,-0.042461251265966546
duration,AAA,201210,11,0.7471545580282566,0.8246035061165515,-0.3545454545454546,0.17272727272727276,0.8181818181818182,0.6000000000000001,0.20144898465896963,-0.04303525585689682,0.9497347481965919,-0.09704984373882186
duration,AAA,201211,11,0.8181818181818182,0.9384990180111028,0.11818181818181818,0.7061521737462181,0.8545454545454546,0.8018244037376412,0.19915830655953776,-0.04420486323066512,0.951156440484801,-0.09313300164622888
duration,AAA,201212,13,0.8351648351648352,0.9945054945054945,0.13736263736263735,0.5384615384615384,0.532967032967033,0.46153846153846156,0.1973811745478398,-0.0342404955085791,0.9507919848106613,-0.0729390631130909
duration,AAA,201301,13,0.8461538461538461,0.989010989010989,0.24725274725274726,0.5989010989010989,0.7307692307692307,0.7362637362637362,0.19662376237376372,-0.025724792750448942,0.9578697110694477,-0.15446777799121436
duration,AAA,201302,13,0.8846153846153846,0.967032967032967,0.45604395604395603,0.7472527472527472,0.7582417582417583,0.7362637362637362,0.1962116726435366,-0.022863409872296195,0.959277208574826,-0.20228113197679928
duration,AAA,201303,13,0.8406593406593407,0.9615384615384615,0.3736263736263736,0.6318681318681317,0.5439560439560439,0.6868131868131868,0.19625669381261443,-0.017051369050523364,0.9598966783372084,-0.2045106951349939
duration,AAA,201304,13,0.8736263736263737,0.9505494505494506,0.14835164835164835,0.46153846153846156,-0.2967032967032967,-0.43956043956043955,0.19480776112964335,-0.015785222723140525,0.9528275324187009,-0.21150697410039115
duration,AAA,201305,12,0.8321678321678322,0.9720279720279721,0.39860139860139865,0.6223776223776225,0.6223776223776225,0.6153846153846154,0.1920818145828273,-0.01954940062900739,0.9475481166691974,-0.2225809525985541
duration,AAA,201306,13,0.8571428571428571,0.9615384615384615,0.3186813186813187,0.5714285714285714,0.12637362637362637,0.23626373626373626,0.19543511716357648,-0.014914137297801519,0.9712616259330268,-0.23656856302730372
duration,AAA,201307,13,0.8791208791208791,0.9835164835164836,0.3186813186813187,0.5659340659340659,0.4835164835164835,0.5494505494505494,0.19889841078849874,-0.00854201790280105,0.9717376620551986,-0.25866033869393795
duration,AAA,201308,13,0.8076923076923077,0.9340659340659341,0.3021978021978022,0.43956043956043955,0.14285714285714285,0.03846153846153846,0.21343497248789137,0.00419843745150535,1.0053856922636235,-0.22077968431772796
duration,AAA,201309,13,0.8956043956043955,0.9395604395604396,0.4010989010989011,0.6208791208791209,0.6098901098901099,0.2747252747252747,0.21848663570065818,0.0014193905285024477,1.0134943805961572,-0.14146010763248182
duration,AAA,201310,13,0.8461538461538461,0.9835164835164836,0.34065934065934067,0.5934065934065934,0.04395604395604395,0.005494505494505494,0.22527323208591385,-0.010836034422122508,1.0191586283658143,-0.16247977440939587
duration,AAA,201311,13,0.8351648351648352,0.9615384615384615,0.38461538461538464,0.6538461538461539,0.21428571428571427,0.06593406593406594,0.23134551349296287,-0.016831182574803285,1.0154998598212244,-0.13742173007448938
duration,AAA,201312,13,0.7582417582417583,0.945054945054945,-0.18131868131868134,0.13186813186813187,-0.8571428571428571,-0.8846153846153846,0.23633194817429376,-0.023752065056513335,1.0124038014955035,-0.08661037743625137
duration,AAA,201401,18,0.9071207430340558,0.9463364293085655,-0.1455108359133127,0.17234262125902994,0.5211558307533539,0.44272445820433437,0.23976725963917672,-0.017021941346874084,0.9993295800694458,0.013315504995903605
