y_cov,rtg,date,n,rho_level_y,rho_level_self,rho_resy_y,rho_resy_self,rho_resself_y,rho_resself_self,slope_y,log_slope_y,slope_self,log_slope_self
duration,AAA,200511,45,0.7992358118898211,0.9419941373403026,-0.9649538866930171,-0.6444005270092226,-0.1888010540184453,-0.1885375494071146,0.3203088950289718,0.06849558365640751,0.9131651073466742,-0.11410400131812896
duration,AAA,200512,45,0.5168176647281272,0.6910456671980535,-0.9814229249011857,-0.7367831619004086,-0.5752305665349143,-0.57327316477623,0.3095955478235722,0.06364937399106217,0.9122081412250782,-0.06349705296385073
duration,AAA,200601,46,0.5896139150229583,0.6466397338231307,-0.971877890841813,-0.4258442610382451,0.2436632747456059,-0.10584425723372373,0.2984522481784677,0.06530572136474906,0.9130663509480023,0.011350004579742331
duration,AAA,200602,48,0.3210922050033752,0.6949051351722332,-0.9526704298740772,-0.4903110249854548,-0.567629179331307,-0.41068229990478816,0.2814744253200214,0.05506675916619721,0.8985438122436257,-0.03338815976529584
duration,AAA,200603,46,0.7110302510395904,0.6497656106685542,-0.897132284921369,-0.23716268593453832,0.6574776441566451,0.1502544350940274,0.26145736371495043,0.034926109721816166,0.884014377642052,-0.02181389888267984
duration,AAA,200604,46,0.8580326857847672,0.7258934907395245,-0.9359851988899166,-0.6058774556520892,0.6069071847055195,0.1608436893669227,0.2537738333863035,0.043635202226087584,0.9323364347131743,-0.06329997935821167
duration,AAA,200605,47,0.7923099174851547,0.7469210767038772,-0.9080712303422758,-0.772664199814986,-0.01815448658649399,-0.1880203515263645,0.22560983429407513,0.008480789086787297,0.8946056964980723,0.017577779961804627
duration,AAA,200606,47,0.6398381045676657,0.7119232103619753,-0.9198658649398705,-0.6690372951339651,-0.21392229417206293,-0.2977739235969165,0.20548031805092576,0.03505126066197687,0.8784688505958677,-0.05576176223894744
duration,AAA,200607,48,0.5084405370351772,0.5838671154054933,-0.9013243595310465,-0.5289040880613608,-0.1001953973078593,-0.2476795313858774,0.1859605587976797,0.055303432320924835,0.8709255065885614,-0.037701528987031926
duration,AAA,200608,48,0.2840082526779718,0.5767330772300217,-0.9280286582718194,-0.31960049984660227,-0.33619192357794186,-0.4011833040703528,0.16716219028878063,0.04772039860116266,0.8478991010562298,-0.017838453182244092
duration,AAA,200609,48,-0.025618758141554492,0.7494843166522852,-0.897524967433782,-0.056888503212254284,-0.20766391663048195,0.23596786590044788,0.14900417617206088,0.05366161683262944,0.8302605410877759,-0.049986296812138876
duration,AAA,200610,48,0.1184899720902072,0.6665400170718022,-0.8786365610073817,0.21396005210594876,0.1778115501519757,-0.2996092053842814,0.13399443197233055,0.04140636540432203,0.8094757707726516,-0.008865936287408971
duration,AAA,200611,49,-0.08245108296261891,0.6616664115516097,-0.8439795918367347,0.0517870354004073,-0.2943877551020408,0.25337381063884007,0.11999860595144848,0.012319375225028113,0.7871333709811118,-0.1067036557125576
duration,AAA,200612,50,-0.05258103241296518,0.6462099932233141,-0.9024249699879953,0.21983721104082127,-0.003889555822328931,-0.08456385509892668,0.10749371056924334,-0.0010183441775608682,0.765646771805586,-0.029205334017303096
duration,AAA,200701,49,0.3579865816541711,0.4584534544131595,-0.8573469387755102,0.17785714285714285,0.3571428571428571,-0.16418367346938773,0.09428045483261473,-0.034068007509807374,0.7278389944170844,0.19970711433952398
duration,AAA,200702,48,-0.07984367794076719,0.44278580023981406,-0.7634607034303083,-0.14715700957993666,-0.21102909248805907,0.1774460583979391,0.0836056389331369,-0.041356638483068676,0.7000291902418967,0.34545087717270856
duration,AAA,200703,48,0.13933669889711753,0.7257972590541276,-0.4902301346070343,0.6129671345921712,0.3115501519756839,0.17488533672681977,0.07052441348199207,0.00039605096433178126,0.6725835125306956,0.4737666567972296
duration,AAA,200704,49,0.07398336659459293,0.7747984488213082,-0.5449999999999999,0.4902801169706507,-0.08683673469387752,0.19853053753073183,0.06435661102793283,0.02024562282776385,0.6325083970996291,0.5126721681175365
duration,AAA,200705,50,0.4936611607689771,0.5804158862795948,-0.5256662665066026,0.34402612410009253,0.5766626650660264,-0.05488859015164793,0.07002858467357878,0.024611048048457717,0.7525724944542391,0.5704793348215914
duration,AAA,200706,49,0.6063419987176752,0.5847896524596173,0.29520408163265305,0.47390173029695115,0.555204081632653,0.3783356298613149,0.06824066822003101,0.048199096872814214,0.753238879260929,0.7841729296398073
duration,AAA,200707,50,0.5603688464655437,0.7474485561645896,-0.035006002400960384,0.40553194566180334,-0.04240096038415366,-0.07010972654425493,0.06596461834934102,0.0592051866204951,0.7518547241698528,0.7897800687177174
duration,AAA,200708,50,0.2742923000142357,0.8164157300161832,-0.20614645858343336,0.5320814578326842,-0.22208883553421366,0.2952166008933577,0.06242744853405398,0.0472901798105724,0.7345062774622245,0.9162401384695568
duration,AAA,200709,53,0.45444283180132233,0.873344487850558,0.15352362522173843,0.8435099886810716,0.47048863086598935,0.5731852360710638,0.057618472829415526,0.06019561770655355,0.6981502792799705,1.0602438246330215
duration,AAA,200710,54,0.757552078507672,0.7302978903154115,0.5117972174575948,0.7264722698684961,0.5037164093767867,0.06011053935582236,0.051126425561429684,0.06652564932984446,0.7245239985156956,0.858875109013159
duration,AAA,200711,56,0.5015806832701452,0.7094569192385248,0.30239234449760766,0.5738307217297449,0.23041695146958308,0.4180180796591132,0.04554917096849185,0.05541505280053058,0.6695937268260925,1.2771278487630988
duration,AAA,200712,55,0.6750843270276977,0.6617121829791839,0.5905483405483407,0.6734969968086405,0.525901875901876,0.3600353542316263,0.03966250130987608,0.028051007425508964,0.661970812275525,1.6013842503230395
duration,AAA,200801,54,0.8853777547028521,0.8341243068585786,0.8575185820468838,0.8223522462375222,0.7457594816085381,0.6954963884699096,0.035257105458370346,0.02060767514180736,0.6703323449655084,1.473162359896172
duration,AAA,200802,55,0.9054078435849743,0.9271953243379755,0.8888888888888891,0.9163750502012963,0.6455988455988457,0.6647425957643041,0.032990642579685224,0.00606522146484681,0.6662192474127567,1.629676762295985
duration,AAA,200803,56,0.8806712351120946,0.9641984382015246,0.8656869446343131,0.9599781269491382,0.7384142173615857,0.7806828672661711,0.030564171818895706,0.001722979598819123,0.6797185800495352,1.5702714146529297
duration,AAA,200804,55,0.903010516209603,0.9668819221472634,0.8841269841269844,0.9654214543679911,0.5813852813852814,0.5559263335380122,0.028386541887676392,-0.0010147742551789075,0.6791234784721736,1.5892138050784401
duration,AAA,200805,55,0.9509379509379511,0.9582063170086398,0.9405483405483407,0.9565829111027859,0.7568542568542569,0.6737856023030144,0.02357180045513809,-0.012780838561020707,0.6640666282204979,1.6551074807379327
duration,AAA,200806,56,0.9225379792525912,0.9723503879148296,0.9149692412850308,0.9678565937263042,0.615311004784689,0.6665527436506977,0.021335917237919052,-4.694434416546291e-05,0.6517495354408464,1.6758279059527839
duration,AAA,200807,56,0.8034313642896274,0.8450733107761714,0.7982911825017089,0.8440335618724111,0.7062884483937116,0.679984278709649,0.016155957647648343,-0.011757615110046315,0.6687407880624076,1.4710247724765346
duration,AAA,200808,57,0.9036816178376977,0.9193822820477565,0.8926626912107857,0.9109883166271993,0.47212859735545765,0.47375670470156883,0.017881287231506067,-0.019020701175912466,0.5835014621050747,1.3052020179832842
duration,AAA,200809,57,0.343309944787503,0.5078835216430624,0.3188358828104745,0.4922867513611616,-0.23353642727508428,-0.10915219082188231,0.02043314313001972,-0.021049673368357412,0.6223373691126389,1.1106873677484677
duration,AAA,200810,55,0.6646464646464647,0.7482458198515192,0.6199855699855701,0.7602229478680421,0.7227272727272729,0.32569130040111444,0.027708635138763288,-0.02724540906883037,0.6868633024535724,1.0499453390542497
duration,AAA,200811,55,0.6076479076479078,0.9219336219336222,0.5428571428571429,0.9110389610389612,-0.04985569985569987,0.05230880230880232,0.03732518154407175,-0.03780023247912965,0.6575125765141752,1.1020183245267072
duration,AAA,200812,55,0.7999278499278502,0.8689033189033191,0.7492784992784994,0.8836940836940839,0.6986291486291488,0.29696969696969705,0.047897682374487584,-0.06107589980824886,0.7083722695551704,0.838483932202838
duration,AAA,200901,58,0.807973299386523,0.9651629574945384,0.7483773724199453,0.9587191239349104,0.6225045372050817,0.7165707957796303,0.05803166841904969,-0.045624462128839895,0.7350844524730343,0.8330495968651365
duration,AAA,200902,56,0.6643198906356802,0.9586288215483988,0.5313055365686945,0.90148498791337,0.03178400546821599,0.4167535331014002,0.08148576680412031,-0.037802011421024476,0.892555439718223,0.5378524885690248
duration,AAA,200903,17,0.627450980392157,0.9803921568627453,0.4730392156862746,0.9632352941176472,-0.3504901960784314,-0.7401960784313727,0.11291876290742316,-0.016799199005356338,0.9925635749445607,0.1980607111737292
duration,AAA,200904,20,0.8360902255639097,0.9503759398496241,0.6451127819548872,0.9398496240601503,0.2556390977443609,-0.15488721804511277,0.13682599965882422,0.009253814452954829,0.9786085099109599,0.1786524192329307
duration,AAA,200905,19,0.9684210526315788,0.9122807017543859,0.8964912280701753,0.8947368421052632,0.22456140350877193,-0.05263157894736842,0.15520204704042084,0.009747586848402302,0.9628363045675052,0.07009379146069564
duration,AAA,200906,19,0.9649122807017543,0.9982456140350877,0.8228070175438595,0.8807017543859648,-0.4245614035087719,-0.4719298245614035,0.17376536122494046,0.02891968675575594,0.9902930923502109,0.08882665039409972
duration,AAA,200907,22,0.9559570863918693,0.9932241671372107,0.6555618294748731,0.7684923771880295,-0.008469791078486732,-0.02089215132693394,0.19109018317771323,0.028383457937541535,0.9851277403863741,0.014024136903034959
duration,AAA,200908,22,0.9593450028232637,0.9649915302089217,0.6826651609260306,0.7628458498023717,0.3427442123094297,0.2862789384528515,0.2031366544080021,0.02982548767289617,0.9870666590620912,-0.07849654832701083
duration,AAA,200909,22,0.9774138904573689,0.9830604178430267,0.7007340485601357,0.7504234895539245,0.20158102766798422,0.14172783738001132,0.21456161539862528,0.024731635173112183,0.9641557728624301,-0.17884522274666234
duration,AAA,200910,17,0.9877450980392157,0.9926470588235295,0.7622549019607844,0.7549019607843138,0.9264705882352943,0.8799019607843139,0.21702565724841222,0.004993999336672207,0.9162518487333279,-0.1677176465384669
duration,AAA,200911,18,0.9690402476780186,0.9917440660474718,0.8328173374613003,0.8575851393188855,0.6697626418988648,0.7192982456140351,0.2292715451632241,0.004942391762677664,0.9115767760245063,-0.10114276406743518
duration,AAA,200912,18,0.9525283797729618,0.9855521155830752,0.7275541795665634,0.7729618163054695,0.632610939112487,0.6099071207430341,0.23573169380210088,-4.0057021931630136e-05,0.8676189868588905,-0.029959998314027382
duration,AAA,201001,17,0.9632352941176472,0.9803921568627453,0.7377450980392158,0.7990196078431374,0.6200980392156864,0.5661764705882354,0.24722037689654208,0.02061974433516616,0.8760165917962224,-0.0660796987491766
duration,AAA,201002,9,0.9500000000000001,1.0,0.43333333333333335,0.48333333333333334,0.8166666666666667,0.7666666666666667,0.25608219839122803,0.025301239311780195,0.9000246560845038,-0.10992755711377881
duration,AAA,201003,9,0.9333333333333332,0.9833333333333333,0.41666666666666663,0.4666666666666666,0.7833333333333333,0.8333333333333333,0.2602136032658567,0.03680709278193687,0.9110320810162963,-0.12314666306258792
duration,AAA,201004,9,0.9500000000000001,0.9833333333333333,0.33333333333333337,0.45,0.8333333333333333,0.8499999999999999,0.2573110579832208,0.03778105057899143,0.8996651340370712,-0.15031065903103438
duration,AAA,201005,9,0.9333333333333332,0.9833333333333333,0.41666666666666663,0.4666666666666666,0.4666666666666666,0.5499999999999999,0.2602683012822322,0.03263346779997737,0.9016092087589792,-0.1349782282146252
duration,AAA,201006,9,0.9333333333333332,0.9666666666666667,0.31666666666666665,0.41666666666666663,0.8499999999999999,0.7166666666666667,0.2618480757021011,0.034017723192223785,0.8949786018036557,-0.1133630353325869
duration,AAA,201007,9,0.9833333333333333,0.9500000000000001,0.43333333333333335,0.5166666666666667,0.8666666666666667,0.8333333333333333,0.2622013329440704,0.03576742359443594,0.8914619085060147,-0.1353380008386822
duration,AAA,201008,9,0.9666666666666667,0.9833333333333333,0.39999999999999997,0.41666666666666663,0.6333333333333333,0.65,0.2617489437051067,0.04264969957186248,0.8942709554475586,-0.09163120390183209
duration,AAA,201009,10,0.9272727272727272,0.9757575757575757,0.23636363636363633,0.38181818181818183,0.7939393939393938,0.7696969696969697,0.2627694120808396,0.040690419282526265,0.9036135327599041,-0.07556509151359249
duration,AAA,201010,10,0.9515151515151514,0.9757575757575757,0.38181818181818183,0.4545454545454545,0.8787878787878788,0.8060606060606059,0.27912958179256514,0.04614793145101234,0.9294437705076907,-0.08227931676880929
duration,AAA,201011,11,0.8363636363636365,0.9,0.13636363636363638,0.2545454545454546,0.3272727272727273,0.3454545454545455,0.28142266348521355,0.0385480621830216,0.9468842713037456,-0.15490027521845087
duration,AAA,201012,11,0.9727272727272729,0.881818181818182,0.018181818181818184,0.15454545454545454,0.22727272727272727,0.0,0.2924897946223658,0.03797031391665219,1.004690501728082,-0.18788042277385394
duration,AAA,201101,11,0.990909090909091,0.9727272727272729,0.26363636363636367,0.3181818181818182,0.6727272727272727,0.5363636363636364,0.2962709634091906,0.0394411457896528,1.0074318202354156,-0.17443838521640015
duration,AAA,201102,11,0.9454545454545454,0.9454545454545454,0.2545454545454546,0.2545454545454546,-0.8000000000000002,-0.8000000000000002,0.2903039526627295,0.030009023457090965,0.9778621319720943,-0.2057124192183453
duration,AAA,201103,12,0.8951048951048951,0.9580419580419581,0.1258741258741259,0.25874125874125875,0.5804195804195805,0.6013986013986015,0.2830710888691885,0.002258405764543387,0.9558376742983794,-0.12141264949752657
duration,AAA,201104,12,0.9020979020979022,0.9720279720279721,0.10489510489510491,0.2937062937062937,0.49650349650349657,0.4125874125874127,0.28979774363440536,0.006810381447177106,0.9842805096830642,-0.0598315193188537
duration,AAA,201105,12,0.8601398601398602,0.9510489510489512,0.14685314685314685,0.2937062937062937,0.7762237762237763,0.8251748251748254,0.29083909518511414,-0.0006526743261247455,0.9893398808973373,-0.08421527373840554
duration,AAA,201106,12,0.7972027972027973,0.9580419580419581,0.18881118881118883,0.34965034965034975,0.7972027972027973,0.8251748251748254,0.28834186544518586,-0.015833358504216875,0.9881234306836039,-0.09369369184896048
duration,AAA,201107,12,0.8041958041958043,0.9790209790209792,0.0,0.3426573426573427,-0.4125874125874127,-0.3356643356643357,0.28690159077633864,-0.02049267489128342,0.99445881954481,-0.14125730160279085
duration,AAA,201108,12,0.8251748251748254,0.8741258741258742,-0.3076923076923077,0.034965034965034975,-0.08391608391608392,-0.34965034965034975,0.28743648601565314,-0.023615358201181456,0.9957179889691689,-0.1614363455644087
duration,AAA,201109,12,0.8741258741258742,0.9160839160839163,-0.7832167832167832,-0.5804195804195805,-0.7132867132867133,-0.8531468531468532,0.28687384080179573,-0.028304452055868293,0.9902711134202506,-0.13915195111647372
duration,AAA,201110,12,0.8111888111888113,0.8951048951048951,-0.7762237762237763,-0.6643356643356644,0.027972027972027972,-0.10489510489510491,0.2855262140435504,-0.04114456371623312,1.0010386448377424,-0.06785609410577467
duration,AAA,201111,12,0.9090909090909092,0.8671328671328673,-0.7832167832167832,-0.6153846153846154,0.6713286713286714,0.4055944055944056,0.2855971471453677,-0.0626981607324913,1.0000070691917806,-0.05075032647797242
duration,AAA,201112,12,0.80910807093079,0.7880922768806397,-0.8041958041958043,-0.7132867132867133,-0.6153846153846154,-0.6013986013986015,0.28246710408722503,-0.04466274628515472,0.9944841178255893,-0.09893341653848543
duration,AAA,201201,12,0.965034965034965,0.7670764828304892,-0.8251748251748254,-0.651489615554662,0.49650349650349657,0.08056054385890983,0.2810810476915885,-0.05070628691604097,1.0017974068811242,-0.05475946180360727
duration,AAA,201202,12,0.8601398601398602,0.8811188811188813,-0.8181818181818183,-0.7692307692307694,-0.18881118881118883,-0.15384615384615385,0.28128481615552214,-0.07854027784103712,1.0067972729983785,-0.025959133000553445
duration,AAA,201203,12,0.8741258741258742,0.9860139860139862,-0.8111888111888113,-0.6223776223776225,0.8181818181818183,0.8181818181818183,0.28373510854855016,-0.0947751282504053,1.0049980623837722,-0.08414234177704154
duration,AAA,201204,12,0.7552447552447553,0.9370629370629372,-0.8881118881118882,-0.7272727272727274,-0.6923076923076924,-0.8251748251748254,0.2833283211418958,-0.09827478469640878,1.0039725748201405,-0.05201148367745823
duration,AAA,201205,12,0.8531468531468532,0.8671328671328673,-0.9090909090909092,-0.6433566433566434,-0.7482517482517484,-0.8391608391608393,0.28326147481565056,-0.09303643045202445,1.0058893689517998,0.020696836496294446
duration,AAA,201206,12,0.7762237762237763,0.8671328671328673,-0.9440559440559443,-0.7482517482517484,-0.006993006993006993,-0.2027972027972028,0.28469982162994206,-0.09202700163151849,1.0124620025032096,0.039881049551045405
duration,AAA,201207,12,0.44755244755244755,0.5454545454545455,-0.9790209790209792,-0.7622377622377624,-0.31468531468531474,-0.5664335664335665,0.28722970350551896,-0.07978999185601121,1.0164326337720844,0.016732498184701763
duration,AAA,201208,11,0.8363636363636365,0.7545454545454545,-0.9363636363636365,-0.8636363636363636,-0.10000000000000002,-0.36363636363636365,0.2886585734464046,-0.07781784339543003,1.0084798508516541,0.08504502338267239
duration,AAA,201209,11,0.7636363636363637,0.8363636363636365,-0.9454545454545454,-0.7454545454545456,-0.7090909090909092,-0.5545454545454546,0.2890014691377465,-0.08259271349889842,1.0071394980008483,-0.07492534662699261
duration,AAA,201210,11,0.7471545580282566,0.8246035061165515,-0.9454545454545454,-0.6818181818181819,0.790909090909091,0.5545454545454546,0.2848793784214761,-0.08302251180255418,0.9896693719471524,-0.07211152873284027
duration,AAA,201211,11,0.8181818181818182,0.9384990180111028,-0.9363636363636365,-0.6697056099399616,0.790909090909091,0.7061521737462181,0.2778963765572126,-0.06984556624866071,0.9851751448750993,-0.07254855426413051
duration,AAA,201212,13,0.8351648351648352,0.9945054945054945,-0.9230769230769231,-0.7417582417582418,0.2967032967032967,0.12637362637362637,0.2730370321376305,-0.06005947960863031,0.9898965928585332,-0.07659289568784
duration,AAA,201301,13,0.8461538461538461,0.989010989010989,-0.8681318681318682,-0.6868131868131868,0.7307692307692307,0.6318681318681317,0.2669651874869067,-0.06373643374538178,0.9841515596529608,-0.01727371220943825
duration,AAA,201302,13,0.8846153846153846,0.967032967032967,-0.8241758241758241,-0.6153846153846153,0.5659340659340659,0.48901098901098894,0.2602240700636247,-0.05195090971614223,0.9813539905661036,0.017749276030093505
duration,AAA,201303,13,0.8406593406593407,0.9615384615384615,-0.6538461538461539,-0.46153846153846156,0.3516483516483516,0.532967032967033,0.25492835292589344,-0.02688954211661849,0.9862307790084986,-0.023799623343044144
duration,AAA,201304,13,0.8736263736263737,0.9505494505494506,-0.7857142857142857,-0.521978021978022,-0.6153846153846153,-0.7637362637362637,0.2516234008585535,-0.023414993011682372,0.9921196024209675,-0.04471484344326826
duration,AAA,201305,12,0.8321678321678322,0.9720279720279721,-0.41958041958041964,-0.18881118881118883,0.5874125874125874,0.5664335664335665,0.2472369738216526,-0.01599047614183322,0.9860360962104261,-0.043196619316854576
duration,AAA,201306,13,0.8571428571428571,0.9615384615384615,-0.20329670329670327,0.03846153846153846,0.17032967032967034,0.24725274725274726,0.23797904901541558,-0.009743598762009859,0.967360371032583,0.02817455147112116
duration,AAA,201307,13,0.8791208791208791,0.9835164835164836,0.054945054945054944,0.30769230769230765,0.5604395604395606,0.6098901098901099,0.22875974592689802,-0.00735671967798282,0.9622941097363252,0.013028758277788082
duration,AAA,201308,13,0.8076923076923077,0.9340659340659341,0.33516483516483514,0.5054945054945055,0.7527472527472527,0.7087912087912087,0.21129565336438597,-0.04653425776644959,0.9422684369946551,-0.04540353147431911
duration,AAA,201309,13,0.8956043956043955,0.9395604395604396,0.46703296703296704,0.7362637362637362,0.7912087912087913,0.5,0.2050700385535362,-0.04399932574009739,0.9391745622371616,-0.042461251265966664
duration,AAA,201310,13,0.8461538461538461,0.9835164835164836,0.5384615384615384,0.7912087912087913,0.47802197802197804,0.5274725274725275,0.20144898465896965,-0.043035255856896736,0.949734748196592,-0.09704984373882267
duration,AAA,201311,13,0.8351648351648352,0.9615384615384615,0.521978021978022,0.8186813186813187,0.4725274725274725,0.3626373626373627,0.19915830655953776,-0.04420486323066499,0.9511564404848011,-0.09313300164622797
duration,AAA,201312,13,0.7582417582417583,0.945054945054945,0.3736263736263736,0.6373626373626374,-0.6208791208791209,-0.6648351648351648,0.1973811745478398,-0.034240495508579105,0.9507919848106613,-0.0729390631130907
duration,AAA,201401,18,0.9071207430340558,0.9463364293085655,0.20743034055727552,0.543859649122807,0.6842105263157895,0.5397316821465429,0.19662376237376372,-0.02572479275044893,0.9578697110694477,-0.15446777799121417
duration,AAA,201402,18,0.87203302373581,0.9876160990712075,0.1991744066047472,0.45098039215686275,0.24458204334365324,0.21568627450980388,0.1962116726435366,-0.022863409872296184,0.9592772085748259,-0.20228113197679962
duration,AAA,201403,18,0.8988648090815273,0.9752321981424149,0.013415892672858616,0.20123839009287925,-0.4757481940144479,-0.6862745098039216,0.19625669381261443,-0.017051369050523336,0.9598966783372085,-0.2045106951349989
duration,AAA,201404,19,0.9140350877192982,0.9964912280701754,0.04912280701754386,0.19473684210526312,0.7929824561403509,0.7596491228070175,0.19480776112964335,-0.015785222723140535,0.9528275324187009,-0.21150697410039118
duration,AAA,201405,18,0.8988648090815273,0.9731682146542827,0.025799793601651185,0.28586171310629516,0.40350877192982454,0.43653250773993807,0.1920818145828273,-0.019549400629007372,0.9475481166691974,-0.2225809525985541
duration,AAA,201406,18,0.9133126934984519,0.9607843137254902,-0.0629514963880289,0.17853457172342618,0.16202270381836945,0.038183694530443756,0.19543511716357648,-0.014914137297801533,0.9712616259330268,-0.23656856302730372
duration,AAA,201407,18,0.9112487100103198,0.9793601651186791,-0.18059855521155832,0.04437564499484004,-0.005159958720330237,0.03199174406604747,0.1988984107884987,-0.008542017902801182,0.9717376620551986,-0.25866033869393795
